txn_id,timestamp,from_account,to_account,amount,channel,from_bank,to_bank
TXN076932,2026-09-05 13:12:48,ACC00387,ACC00208,828.01,NEFT,BANK_B,BANK_A
TXN076933,2026-08-22 17:44:33,ACC01797,ACC00108,45404.54,IMPS,BANK_B,BANK_B
TXN076934,2026-08-31 14:44:56,ACC01760,ACC01692,35298.28,IMPS,BANK_B,BANK_B
TXN076935,2026-09-06 12:07:34,ACC02153,ACC01853,10241.52,IMPS,BANK_B,BANK_B
TXN076936,2026-09-15 17:04:12,ACC02430,ACC00335,11278.86,NEFT,BANK_A,BANK_B
TXN076937,2026-08-19 01:46:45,ACC02029,ACC01651,6063.08,UPI,BANK_A,BANK_B
TXN076938,2026-09-10 12:14:53,ACC01124,ACC00783,32342.02,IMPS,BANK_B,BANK_B
TXN076939,2026-08-27 09:57:36,ACC00611,ACC00114,34229.34,UPI,BANK_A,BANK_B
TXN076940,2026-08-18 18:37:04,ACC01439,ACC00596,3176.69,NEFT,BANK_B,BANK_B
TXN076941,2026-08-21 18:42:44,ACC01657,ACC02250,14620.97,CASH,BANK_A,BANK_B
TXN076942,2026-08-24 10:07:49,ACC01264,ACC00837,4790.2,NEFT,BANK_A,BANK_B
TXN076943,2026-09-03 11:21:51,ACC00824,ACC01398,4123.55,UPI,BANK_B,BANK_B
TXN076944,2026-09-14 17:48:21,ACC02468,ACC01383,1766.91,NEFT,BANK_B,BANK_B
TXN076945,2026-08-19 11:14:02,ACC00967,ACC01799,14858.19,UPI,BANK_A,BANK_A
TXN076946,2026-09-15 11:12:07,ACC01167,ACC01609,157.18,UPI,BANK_A,BANK_A
TXN076947,2026-08-28 18:13:38,ACC00029,ACC01845,2500.88,UPI,BANK_A,BANK_B
TXN076948,2026-09-03 09:01:25,ACC00900,ACC01394,10522.17,IMPS,BANK_A,BANK_B
TXN076949,2026-08-25 10:39:47,ACC02326,ACC00837,831.41,UPI,BANK_A,BANK_B
TXN076950,2026-08-24 17:27:15,ACC00672,ACC00879,6356.77,IMPS,BANK_B,BANK_A
TXN076951,2026-09-01 17:13:51,ACC01044,ACC00522,8762.1,IMPS,BANK_B,BANK_B
TXN076952,2026-09-07 21:24:22,ACC00219,ACC00049,38123.53,UPI,BANK_A,BANK_A
TXN076953,2026-08-18 11:43:46,ACC00671,ACC01019,6083.33,CASH,BANK_A,BANK_B
TXN076954,2026-08-23 07:52:45,ACC00775,ACC01603,3436.37,UPI,BANK_A,BANK_A
TXN076955,2026-09-04 09:47:24,ACC01194,ACC00737,26915.89,IMPS,BANK_B,BANK_A
TXN076956,2026-08-24 09:59:18,ACC01320,ACC02412,6527.98,CASH,BANK_B,BANK_A
TXN076957,2026-09-04 15:59:46,ACC00496,ACC00694,34321.22,IMPS,BANK_A,BANK_A
TXN076958,2026-09-03 10:40:57,ACC01854,ACC00840,131226.12,NEFT,BANK_A,BANK_B
TXN076959,2026-08-24 13:42:59,ACC01802,ACC00500,1289.67,NEFT,BANK_B,BANK_A
TXN076960,2026-08-26 17:31:53,ACC00882,ACC00703,47413.81,NEFT,BANK_A,BANK_A
TXN076961,2026-08-31 17:33:58,ACC00943,ACC00077,27305.15,NEFT,BANK_A,BANK_A
TXN076962,2026-08-23 10:25:44,ACC00065,ACC01250,12168.23,IMPS,BANK_B,BANK_B
TXN076963,2026-08-19 17:38:54,ACC01797,ACC01680,12583.43,CASH,BANK_B,BANK_A
TXN076964,2026-08-29 15:22:59,ACC01112,ACC01614,38844.41,NEFT,BANK_B,BANK_B
TXN076965,2026-08-23 19:34:46,ACC01708,ACC01665,9681.66,IMPS,BANK_B,BANK_A
TXN076966,2026-08-28 09:37:21,ACC00565,ACC00338,70286.34,IMPS,BANK_B,BANK_A
TXN076967,2026-09-14 14:26:12,ACC01374,ACC02408,2952.1,NEFT,BANK_A,BANK_B
TXN076968,2026-09-14 11:07:22,ACC01163,ACC01564,1361.31,UPI,BANK_A,BANK_B
TXN076969,2026-09-12 16:11:42,ACC01088,ACC01766,12584.02,UPI,BANK_B,BANK_A
TXN076970,2026-08-26 00:26:56,ACC00570,ACC01265,6060.93,IMPS,BANK_A,BANK_B
TXN076971,2026-08-26 16:09:20,ACC01915,ACC02026,6442.78,CASH,BANK_B,BANK_A
TXN076972,2026-09-03 03:08:32,ACC00195,ACC01475,3565.72,UPI,BANK_B,BANK_B
TXN076973,2026-09-12 13:15:26,ACC00695,ACC02211,8330.86,UPI,BANK_A,BANK_A
TXN076974,2026-09-05 04:44:11,ACC02123,ACC01158,43685.61,UPI,BANK_B,BANK_A
TXN076975,2026-08-28 17:12:28,ACC02442,ACC00287,5183.94,UPI,BANK_A,BANK_A
TXN076976,2026-09-10 07:38:37,ACC01697,ACC01238,970.47,UPI,BANK_A,BANK_A
TXN076977,2026-09-12 16:50:04,ACC00070,ACC00693,22344.21,UPI,BANK_B,BANK_B
TXN076978,2026-08-18 23:22:19,ACC02348,ACC02225,3859.8,UPI,BANK_B,BANK_A
TXN076979,2026-08-26 19:23:19,ACC01109,ACC00905,28577.87,IMPS,BANK_A,BANK_B
TXN076980,2026-09-04 17:20:02,ACC01090,ACC00379,1131.87,CASH,BANK_A,BANK_A
TXN076981,2026-09-02 06:30:52,ACC02219,ACC01754,12316.6,CASH,BANK_B,BANK_B
TXN076982,2026-09-03 04:41:37,ACC00346,ACC01675,3885.36,IMPS,BANK_A,BANK_B
TXN076983,2026-09-03 05:31:52,ACC02448,ACC01509,251.95,CASH,BANK_B,BANK_B
TXN076984,2026-09-14 10:52:38,ACC00235,ACC00469,14446.29,UPI,BANK_A,BANK_B
TXN076985,2026-09-11 14:42:36,ACC00260,ACC00072,31645.16,UPI,BANK_A,BANK_A
TXN076986,2026-08-31 15:43:39,ACC00383,ACC00257,3972.01,UPI,BANK_A,BANK_B
TXN076987,2026-08-24 18:29:18,ACC00122,ACC01601,16033.69,IMPS,BANK_B,BANK_B
TXN076988,2026-08-21 17:18:45,ACC01864,ACC02263,5703.91,UPI,BANK_A,BANK_A
TXN076989,2026-08-22 04:22:55,ACC01549,ACC02364,26723.25,IMPS,BANK_A,BANK_B
TXN076990,2026-08-30 18:35:12,ACC02062,ACC00078,35105.11,UPI,BANK_B,BANK_A
TXN076991,2026-08-26 11:59:45,ACC00860,ACC01293,2095.35,CASH,BANK_B,BANK_B
TXN076992,2026-09-10 14:09:50,ACC02062,ACC00914,6027.62,CASH,BANK_B,BANK_B
TXN076993,2026-08-24 18:23:03,ACC00130,ACC01821,31832.02,IMPS,BANK_B,BANK_B
TXN076994,2026-08-23 13:13:59,ACC01534,ACC02249,35485.43,UPI,BANK_A,BANK_B
TXN076995,2026-09-08 05:33:59,ACC01170,ACC01211,2329.27,NEFT,BANK_A,BANK_A
TXN076996,2026-09-14 15:34:50,ACC02153,ACC01920,41536.84,UPI,BANK_B,BANK_B
TXN076997,2026-08-26 14:31:06,ACC01522,ACC01843,33029.62,IMPS,BANK_B,BANK_A
TXN076998,2026-09-02 18:39:53,ACC01433,ACC01097,2589.52,IMPS,BANK_B,BANK_A
TXN076999,2026-08-26 19:39:12,ACC01643,ACC00314,18401.96,UPI,BANK_A,BANK_A
TXN077000,2026-08-26 15:52:57,ACC01957,ACC00861,10055.07,CASH,BANK_A,BANK_B
TXN077001,2026-09-01 23:04:12,ACC01164,ACC02221,27274.92,IMPS,BANK_A,BANK_B
TXN077002,2026-09-12 12:46:41,ACC02156,ACC00054,14299.65,IMPS,BANK_B,BANK_B
TXN077003,2026-09-05 14:20:14,ACC01641,ACC00829,70606.67,NEFT,BANK_A,BANK_B
TXN077004,2026-09-16 17:09:38,ACC01913,ACC01302,4298.55,UPI,BANK_A,BANK_A
TXN077005,2026-08-19 11:14:02,ACC00943,ACC02120,125151.94,NEFT,BANK_A,BANK_A
TXN077006,2026-08-22 17:11:58,ACC00541,ACC01251,4489.25,IMPS,BANK_A,BANK_B
TXN077007,2026-09-01 01:24:14,ACC02173,ACC00184,1500.65,NEFT,BANK_B,BANK_B
TXN077008,2026-09-08 17:59:09,ACC01081,ACC00030,9408.92,IMPS,BANK_B,BANK_A
TXN077009,2026-09-09 18:05:55,ACC00616,ACC02453,468.31,CASH,BANK_A,BANK_A
TXN077010,2026-08-23 04:42:44,ACC01201,ACC02463,21425.48,IMPS,BANK_B,BANK_B
TXN077011,2026-08-28 04:20:22,ACC01703,ACC02258,2073.42,NEFT,BANK_A,BANK_B
TXN077012,2026-09-08 09:32:51,ACC00352,ACC01533,29120.64,UPI,BANK_A,BANK_B
TXN077013,2026-09-01 19:16:31,ACC01682,ACC00984,12385.74,IMPS,BANK_B,BANK_A
TXN077014,2026-09-16 15:20:53,ACC00960,ACC02129,6792.94,CASH,BANK_B,BANK_A
TXN077015,2026-08-21 17:11:00,ACC01179,ACC02390,915.49,UPI,BANK_A,BANK_A
TXN077016,2026-08-28 19:03:39,ACC01328,ACC01322,26257.53,UPI,BANK_A,BANK_A
TXN077017,2026-08-28 16:14:40,ACC00321,ACC01600,8471.02,CASH,BANK_B,BANK_A
TXN077018,2026-09-01 02:32:07,ACC01796,ACC02291,8885.45,UPI,BANK_A,BANK_A
TXN077019,2026-08-21 19:09:34,ACC00574,ACC02297,1866.48,UPI,BANK_A,BANK_A
TXN077020,2026-09-11 23:11:29,ACC00224,ACC01113,20368.04,IMPS,BANK_A,BANK_B
TXN077021,2026-09-13 12:51:18,ACC01605,ACC01343,11907.08,UPI,BANK_B,BANK_A
TXN077022,2026-09-04 08:23:55,ACC01361,ACC00800,11661.61,IMPS,BANK_A,BANK_A
TXN077023,2026-09-13 06:27:30,ACC02234,ACC01579,14692.91,CASH,BANK_A,BANK_B
TXN077024,2026-09-02 14:19:37,ACC00952,ACC00931,4731.82,UPI,BANK_A,BANK_A
TXN077025,2026-09-15 15:33:27,ACC00414,ACC02273,47343.16,UPI,BANK_B,BANK_A
TXN077026,2026-08-23 12:23:59,ACC01634,ACC01041,6779.3,CASH,BANK_B,BANK_B
TXN077027,2026-09-13 13:49:55,ACC00864,ACC01195,41904.9,UPI,BANK_A,BANK_B
TXN077028,2026-09-07 13:54:54,ACC00880,ACC02036,4269.11,UPI,BANK_A,BANK_A
TXN077029,2026-08-27 13:46:22,ACC00381,ACC01530,3996.19,IMPS,BANK_B,BANK_A
TXN077030,2026-08-30 05:33:01,ACC00181,ACC02091,3599.32,UPI,BANK_B,BANK_B
TXN077031,2026-09-11 17:53:08,ACC00220,ACC02353,30527.42,UPI,BANK_A,BANK_A
TXN077032,2026-09-08 01:52:10,ACC00204,ACC00181,20115.32,IMPS,BANK_A,BANK_B
TXN077033,2026-09-14 12:10:11,ACC01158,ACC02454,14592.17,IMPS,BANK_A,BANK_A
TXN077034,2026-08-30 05:55:27,ACC01881,ACC00640,4753.56,UPI,BANK_A,BANK_A
TXN077035,2026-08-30 09:09:38,ACC01332,ACC01694,38877.54,UPI,BANK_B,BANK_A
TXN077036,2026-09-10 21:24:02,ACC01438,ACC00539,11026.25,IMPS,BANK_B,BANK_A
TXN077037,2026-09-13 16:36:30,ACC02403,ACC02085,2411.42,UPI,BANK_B,BANK_B
TXN077038,2026-09-08 10:54:43,ACC01565,ACC01771,6924.58,IMPS,BANK_A,BANK_B
TXN077039,2026-09-09 12:26:39,ACC00056,ACC01352,10833.24,UPI,BANK_A,BANK_B
TXN077040,2026-09-12 09:48:51,ACC00957,ACC00868,1854.43,IMPS,BANK_A,BANK_A
TXN077041,2026-09-14 16:08:35,ACC02433,ACC02019,32683.0,IMPS,BANK_B,BANK_A
TXN077042,2026-09-16 12:31:58,ACC02243,ACC00681,49091.12,IMPS,BANK_A,BANK_B
TXN077043,2026-08-29 23:43:16,ACC02442,ACC00287,569.66,IMPS,BANK_A,BANK_A
TXN077044,2026-08-26 17:50:37,ACC00645,ACC01713,1760.65,CASH,BANK_A,BANK_B
TXN077045,2026-09-01 04:04:22,ACC02489,ACC00922,6390.74,UPI,BANK_A,BANK_B
TXN077046,2026-09-13 12:37:04,ACC00517,ACC01777,40434.69,UPI,BANK_A,BANK_B
TXN077047,2026-09-05 18:01:11,ACC02448,ACC01759,3814.0,UPI,BANK_B,BANK_B
TXN077048,2026-08-21 12:04:32,ACC01305,ACC00911,32209.51,IMPS,BANK_B,BANK_A
TXN077049,2026-09-11 17:25:19,ACC02334,ACC02067,14405.19,IMPS,BANK_A,BANK_B
TXN077050,2026-09-05 04:16:04,ACC02158,ACC01382,7051.15,UPI,BANK_B,BANK_A
TXN077051,2026-09-05 09:19:39,ACC01538,ACC01784,2041.5,NEFT,BANK_B,BANK_A
TXN077052,2026-09-08 09:07:09,ACC00408,ACC00296,988.74,NEFT,BANK_A,BANK_B
TXN077053,2026-09-14 03:53:03,ACC01144,ACC00357,10556.71,CASH,BANK_B,BANK_B
TXN077054,2026-09-10 11:25:13,ACC00113,ACC00474,23302.07,UPI,BANK_A,BANK_B
TXN077055,2026-08-22 03:22:52,ACC01583,ACC01706,3662.03,CASH,BANK_B,BANK_A
TXN077056,2026-09-09 10:58:22,ACC00001,ACC01260,5358.75,CASH,BANK_A,BANK_A
TXN077057,2026-08-27 16:47:15,ACC00478,ACC01416,14522.58,IMPS,BANK_A,BANK_A
TXN077058,2026-09-06 21:35:49,ACC01569,ACC00685,10228.94,IMPS,BANK_A,BANK_A
TXN077059,2026-08-18 13:12:02,ACC02449,ACC01031,5316.84,CASH,BANK_B,BANK_A
TXN077060,2026-09-05 18:00:44,ACC01827,ACC01459,46027.84,UPI,BANK_B,BANK_A
TXN077061,2026-08-18 17:52:21,ACC00162,ACC00935,12165.18,UPI,BANK_B,BANK_A
TXN077062,2026-09-14 09:43:50,ACC01431,ACC01343,9993.01,UPI,BANK_B,BANK_A
TXN077063,2026-08-18 18:46:51,ACC02221,ACC01533,41064.98,IMPS,BANK_B,BANK_B
TXN077064,2026-09-06 09:20:31,ACC01070,ACC01066,1967.51,UPI,BANK_A,BANK_A
TXN077065,2026-08-25 13:53:37,ACC00882,ACC00278,64951.24,NEFT,BANK_A,BANK_A
TXN077066,2026-09-01 14:38:58,ACC00193,ACC01736,54230.95,NEFT,BANK_B,BANK_A
TXN077067,2026-09-05 13:36:03,ACC02451,ACC01150,3500.87,UPI,BANK_B,BANK_A
TXN077068,2026-09-07 16:18:35,ACC02237,ACC00488,17701.87,UPI,BANK_B,BANK_A
TXN077069,2026-08-22 02:10:49,ACC00465,ACC02143,3154.47,UPI,BANK_A,BANK_B
TXN077070,2026-09-06 16:18:14,ACC01387,ACC00060,86050.97,IMPS,BANK_A,BANK_B
TXN077071,2026-09-08 14:23:48,ACC00213,ACC00500,2296.82,NEFT,BANK_A,BANK_A
TXN077072,2026-08-22 11:47:42,ACC01718,ACC00577,4127.75,UPI,BANK_A,BANK_A
TXN077073,2026-08-28 14:37:19,ACC00844,ACC00203,6506.18,IMPS,BANK_A,BANK_B
TXN077074,2026-09-04 15:34:34,ACC02259,ACC00342,24235.99,IMPS,BANK_A,BANK_B
TXN077075,2026-09-07 15:45:25,ACC01599,ACC01180,4048.63,UPI,BANK_B,BANK_B
TXN077076,2026-09-08 11:30:03,ACC01889,ACC00602,48614.83,UPI,BANK_B,BANK_A
TXN077077,2026-08-22 00:27:06,ACC01117,ACC01722,36737.25,UPI,BANK_B,BANK_B
TXN077078,2026-09-15 05:21:54,ACC00707,ACC01014,5484.95,UPI,BANK_B,BANK_A
TXN077079,2026-08-24 23:21:10,ACC00769,ACC01475,3350.57,UPI,BANK_B,BANK_B
TXN077080,2026-09-11 14:12:33,ACC01740,ACC00931,2067.46,UPI,BANK_B,BANK_A
TXN077081,2026-08-25 16:24:34,ACC00787,ACC00886,3172.3,CASH,BANK_A,BANK_B
TXN077082,2026-08-23 15:59:26,ACC00975,ACC01581,9347.83,IMPS,BANK_A,BANK_B
TXN077083,2026-08-24 02:09:47,ACC00259,ACC00863,8460.65,UPI,BANK_B,BANK_A
TXN077084,2026-08-20 14:35:37,ACC00162,ACC00832,34413.26,UPI,BANK_B,BANK_B
TXN077085,2026-08-24 20:51:00,ACC00142,ACC00396,8932.17,UPI,BANK_B,BANK_A
TXN077086,2026-09-04 13:33:22,ACC01907,ACC00560,36710.01,IMPS,BANK_B,BANK_A
TXN077087,2026-09-04 11:04:35,ACC00538,ACC01383,2227.0,UPI,BANK_B,BANK_B
TXN077088,2026-08-22 06:34:57,ACC01357,ACC02263,8381.85,IMPS,BANK_A,BANK_A
TXN077089,2026-08-26 13:21:33,ACC00898,ACC01676,35051.99,UPI,BANK_B,BANK_B
TXN077090,2026-09-14 15:37:37,ACC00262,ACC00895,24735.07,NEFT,BANK_A,BANK_A
TXN077091,2026-08-27 09:33:07,ACC00061,ACC01433,21615.85,UPI,BANK_B,BANK_B
TXN077092,2026-09-02 18:07:30,ACC01711,ACC02001,2371.71,NEFT,BANK_B,BANK_B
TXN077093,2026-08-26 21:33:22,ACC01473,ACC02172,316.46,NEFT,BANK_A,BANK_B
TXN077094,2026-08-18 12:48:49,ACC00950,ACC00744,12981.36,CASH,BANK_A,BANK_B
TXN077095,2026-09-04 17:46:15,ACC01660,ACC02234,19126.85,IMPS,BANK_A,BANK_A
TXN077096,2026-09-11 17:26:30,ACC02390,ACC02321,10850.65,IMPS,BANK_A,BANK_A
TXN077097,2026-09-02 16:50:32,ACC01063,ACC00450,2969.86,IMPS,BANK_B,BANK_B
TXN077098,2026-08-20 10:36:50,ACC01664,ACC00247,724.08,IMPS,BANK_A,BANK_A
TXN077099,2026-08-29 13:11:51,ACC01705,ACC01149,12141.88,IMPS,BANK_B,BANK_A
TXN077100,2026-08-30 15:50:53,ACC00889,ACC02073,1942.2,UPI,BANK_A,BANK_B
TXN077101,2026-08-27 09:04:54,ACC02300,ACC02449,49907.49,IMPS,BANK_A,BANK_B
TXN077102,2026-09-12 09:24:56,ACC00372,ACC00805,6053.81,CASH,BANK_A,BANK_B
TXN077103,2026-09-07 14:53:54,ACC00096,ACC00254,3865.22,UPI,BANK_A,BANK_B
TXN077104,2026-09-04 03:02:21,ACC00893,ACC00948,41001.95,NEFT,BANK_B,BANK_B
TXN077105,2026-09-01 08:48:04,ACC00817,ACC01097,10362.3,UPI,BANK_B,BANK_A
TXN077106,2026-08-22 17:20:34,ACC01720,ACC02107,2889.88,NEFT,BANK_A,BANK_A
TXN077107,2026-08-31 13:41:31,ACC00693,ACC00281,4671.09,UPI,BANK_B,BANK_B
TXN077108,2026-09-08 17:15:25,ACC00792,ACC00593,18487.36,UPI,BANK_A,BANK_A
TXN077109,2026-08-31 13:13:22,ACC00706,ACC00825,12523.2,IMPS,BANK_B,BANK_A
TXN077110,2026-09-15 15:04:49,ACC00838,ACC00362,35233.03,UPI,BANK_B,BANK_B
TXN077111,2026-09-01 16:01:25,ACC00266,ACC01520,12373.49,IMPS,BANK_B,BANK_B
TXN077112,2026-08-20 17:33:16,ACC00233,ACC00164,486.49,UPI,BANK_B,BANK_B
TXN077113,2026-08-21 07:52:38,ACC00499,ACC02153,39010.66,IMPS,BANK_B,BANK_B
TXN077114,2026-09-13 13:04:24,ACC00651,ACC00368,25772.3,UPI,BANK_B,BANK_B
TXN077115,2026-08-23 15:07:36,ACC01594,ACC01938,35692.16,UPI,BANK_A,BANK_B
TXN077116,2026-09-13 20:48:10,ACC01424,ACC00222,24132.83,UPI,BANK_A,BANK_A
TXN077117,2026-09-10 19:44:02,ACC01158,ACC00843,1485.1,NEFT,BANK_A,BANK_A
TXN077118,2026-08-19 23:57:48,ACC01749,ACC01054,23081.7,UPI,BANK_A,BANK_A
TXN077119,2026-08-25 11:12:09,ACC01172,ACC00557,9359.58,UPI,BANK_A,BANK_A
TXN077120,2026-08-28 00:58:50,ACC01390,ACC02174,7684.22,CASH,BANK_B,BANK_B
TXN077121,2026-09-02 05:27:44,ACC00127,ACC01757,2712.13,IMPS,BANK_B,BANK_A
TXN077122,2026-08-18 09:11:02,ACC02002,ACC00104,6190.78,IMPS,BANK_A,BANK_A
TXN077123,2026-09-11 14:40:42,ACC00925,ACC00861,5269.43,IMPS,BANK_A,BANK_B
TXN077124,2026-09-07 16:27:47,ACC02133,ACC02015,1563.65,CASH,BANK_A,BANK_B
TXN077125,2026-08-30 17:25:00,ACC02424,ACC01101,10003.18,UPI,BANK_A,BANK_A
TXN077126,2026-08-20 12:41:03,ACC00131,ACC00461,16030.48,IMPS,BANK_B,BANK_A
TXN077127,2026-08-27 15:54:33,ACC01436,ACC02055,84759.73,IMPS,BANK_B,BANK_A
TXN077128,2026-09-16 15:44:14,ACC00598,ACC01668,3558.72,UPI,BANK_B,BANK_B
TXN077129,2026-09-13 14:13:06,ACC01517,ACC02094,38810.6,IMPS,BANK_A,BANK_A
TXN077130,2026-09-13 22:08:00,ACC00406,ACC01943,23412.39,IMPS,BANK_A,BANK_A
TXN077131,2026-08-20 07:28:11,ACC02081,ACC02213,1248.89,UPI,BANK_A,BANK_B
TXN077132,2026-08-31 18:26:22,ACC01053,ACC00690,56820.75,IMPS,BANK_B,BANK_A
TXN077133,2026-09-03 16:23:53,ACC00979,ACC00493,27660.63,UPI,BANK_B,BANK_A
TXN077134,2026-09-03 07:03:59,ACC02341,ACC01071,10121.83,UPI,BANK_B,BANK_A
TXN077135,2026-09-05 14:25:38,ACC00380,ACC01238,2794.63,IMPS,BANK_B,BANK_A
TXN077136,2026-09-15 18:52:58,ACC00125,ACC01842,24560.53,IMPS,BANK_A,BANK_A
TXN077137,2026-09-08 10:42:33,ACC00092,ACC00931,1968.07,UPI,BANK_B,BANK_A
TXN077138,2026-09-05 16:08:35,ACC00492,ACC00238,2175.66,UPI,BANK_B,BANK_A
TXN077139,2026-09-03 13:03:01,ACC01234,ACC01685,13954.59,CASH,BANK_B,BANK_A
TXN077140,2026-08-18 23:12:18,ACC01328,ACC00448,1138.19,CASH,BANK_A,BANK_A
TXN077141,2026-09-16 14:02:40,ACC01331,ACC01412,33404.78,IMPS,BANK_B,BANK_A
TXN077142,2026-09-07 15:20:10,ACC01726,ACC00506,6397.25,IMPS,BANK_A,BANK_B
TXN077143,2026-09-13 14:43:13,ACC01117,ACC02381,32597.09,IMPS,BANK_B,BANK_A
TXN077144,2026-08-19 16:34:13,ACC02102,ACC00718,23304.6,UPI,BANK_B,BANK_B
TXN077145,2026-09-06 10:54:51,ACC01371,ACC00922,7061.45,IMPS,BANK_A,BANK_B
TXN077146,2026-09-11 14:53:48,ACC00317,ACC01753,14071.15,IMPS,BANK_A,BANK_A
TXN077147,2026-08-27 16:17:14,ACC00636,ACC01500,4582.57,UPI,BANK_B,BANK_A
TXN077148,2026-08-26 20:56:20,ACC00842,ACC02347,30094.07,UPI,BANK_B,BANK_A
TXN077149,2026-08-25 15:48:30,ACC00451,ACC02273,144492.35,IMPS,BANK_B,BANK_A
TXN077150,2026-08-31 11:05:14,ACC01949,ACC00959,29699.43,UPI,BANK_A,BANK_B
TXN077151,2026-09-08 18:55:15,ACC00410,ACC02159,4627.27,UPI,BANK_A,BANK_B
TXN077152,2026-08-19 02:36:00,ACC02342,ACC00134,19130.46,UPI,BANK_B,BANK_B
TXN077153,2026-09-16 18:51:46,ACC02469,ACC00769,37579.15,IMPS,BANK_A,BANK_B
TXN077154,2026-09-14 19:41:47,ACC00681,ACC00386,9627.94,CASH,BANK_B,BANK_B
TXN077155,2026-09-12 08:00:29,ACC00255,ACC00738,12218.68,IMPS,BANK_A,BANK_A
TXN077156,2026-08-25 18:39:04,ACC00521,ACC01604,13879.99,IMPS,BANK_A,BANK_B
TXN077157,2026-09-05 10:46:44,ACC01818,ACC01508,12646.49,IMPS,BANK_B,BANK_A
TXN077158,2026-09-01 16:40:50,ACC00089,ACC00237,1465.5,IMPS,BANK_A,BANK_B
TXN077159,2026-09-15 09:48:21,ACC01594,ACC02082,2287.46,UPI,BANK_A,BANK_B
TXN077160,2026-09-12 14:09:39,ACC02308,ACC00720,4334.24,UPI,BANK_A,BANK_B
TXN077161,2026-09-12 19:19:11,ACC01060,ACC00780,1837.36,NEFT,BANK_B,BANK_B
TXN077162,2026-09-01 07:36:57,ACC00011,ACC02116,47852.11,UPI,BANK_A,BANK_A
TXN077163,2026-08-21 17:30:01,ACC01323,ACC01485,755.98,UPI,BANK_B,BANK_B
TXN077164,2026-09-03 13:11:56,ACC01760,ACC00478,39545.77,IMPS,BANK_B,BANK_A
TXN077165,2026-09-11 11:45:32,ACC01312,ACC01639,144.83,UPI,BANK_B,BANK_A
TXN077166,2026-08-26 06:06:23,ACC00266,ACC00150,39062.53,NEFT,BANK_B,BANK_B
TXN077167,2026-09-04 17:40:39,ACC02161,ACC00942,63489.98,IMPS,BANK_A,BANK_A
TXN077168,2026-08-24 17:34:07,ACC00891,ACC00896,32264.98,IMPS,BANK_B,BANK_B
TXN077169,2026-08-20 12:19:35,ACC00218,ACC00885,3492.49,NEFT,BANK_B,BANK_A
TXN077170,2026-09-11 16:03:22,ACC01458,ACC00972,11080.45,IMPS,BANK_A,BANK_A
TXN077171,2026-08-30 11:32:03,ACC01480,ACC00089,22659.9,IMPS,BANK_B,BANK_A
TXN077172,2026-09-15 12:28:03,ACC00348,ACC02213,1666.61,UPI,BANK_B,BANK_B
TXN077173,2026-09-06 13:23:28,ACC01017,ACC01394,14496.46,CASH,BANK_A,BANK_B
TXN077174,2026-08-18 20:33:47,ACC01660,ACC02026,3680.58,UPI,BANK_A,BANK_A
TXN077175,2026-09-13 15:44:45,ACC01694,ACC01168,1634.41,UPI,BANK_A,BANK_B
TXN077176,2026-09-11 11:58:33,ACC01788,ACC02104,12487.35,IMPS,BANK_A,BANK_A
TXN077177,2026-08-24 16:08:03,ACC00024,ACC01137,12024.26,UPI,BANK_A,BANK_A
TXN077178,2026-09-16 00:57:46,ACC02046,ACC01710,46400.78,UPI,BANK_A,BANK_A
TXN077179,2026-08-30 11:53:26,ACC00865,ACC01746,2530.09,UPI,BANK_A,BANK_A
TXN077180,2026-09-03 05:22:42,ACC00046,ACC01696,40647.32,UPI,BANK_A,BANK_A
TXN077181,2026-08-20 01:38:50,ACC00004,ACC00538,49949.48,UPI,BANK_B,BANK_B
TXN077182,2026-08-28 01:12:27,ACC00782,ACC00221,9990.1,UPI,BANK_B,BANK_B
TXN077183,2026-08-19 15:33:36,ACC01157,ACC01033,7251.52,IMPS,BANK_B,BANK_A
TXN077184,2026-08-30 17:07:52,ACC00896,ACC02016,23735.6,UPI,BANK_B,BANK_B
TXN077185,2026-08-20 03:07:22,ACC01406,ACC00918,33086.73,IMPS,BANK_A,BANK_B
TXN077186,2026-09-10 18:36:10,ACC01231,ACC00165,6711.33,UPI,BANK_A,BANK_B
TXN077187,2026-09-05 13:40:15,ACC02397,ACC01587,8338.21,CASH,BANK_B,BANK_B
TXN077188,2026-09-08 21:45:33,ACC01939,ACC00032,4548.52,IMPS,BANK_B,BANK_B
TXN077189,2026-08-18 17:52:39,ACC01857,ACC01412,23987.78,UPI,BANK_B,BANK_A
TXN077190,2026-09-05 15:18:18,ACC02336,ACC00913,5066.44,IMPS,BANK_A,BANK_A
TXN077191,2026-08-24 08:03:05,ACC00266,ACC00759,46240.09,UPI,BANK_B,BANK_A
TXN077192,2026-08-25 17:32:10,ACC01840,ACC02097,6235.84,UPI,BANK_B,BANK_A
TXN077193,2026-09-11 11:29:31,ACC02120,ACC01966,910.25,NEFT,BANK_A,BANK_A
TXN077194,2026-09-09 19:09:15,ACC00718,ACC00640,1804.89,NEFT,BANK_B,BANK_A
TXN077195,2026-08-19 16:48:44,ACC01020,ACC02362,47269.71,UPI,BANK_A,BANK_B
TXN077196,2026-09-15 17:29:49,ACC01171,ACC00699,21976.58,IMPS,BANK_A,BANK_B
TXN077197,2026-09-12 10:23:02,ACC00029,ACC01879,1801.23,IMPS,BANK_A,BANK_B
